frame.time_epoch,ip.src,ip.dst,_ws.col.protocol,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.flags.syn,tcp.flags.ack,tcp.flags.reset,tcp.flags.fin,frame.len
"1528105187.132113000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","632"
"1528105187.144513000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","882"
"1528105187.144522000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1010"
"1528105187.144531000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","451"
"1528105187.156980000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1072"
"1528105187.156987000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1502"
"1528105187.156994000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","944"
"1528105187.169460000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","830"
"1528105187.169464000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105187.169469000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","566"
"1528105187.169476000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","763"
"1528105187.181846000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1313"
"1528105187.181851000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1196"
"1528105187.181874000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1051"
"1528105187.194224000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1066"
"1528105187.194228000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","580"
"1528105187.194233000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1290"
"1528105187.206626000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1318"
"1528105187.206633000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","440"
"1528105187.206637000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1424"
"1528105187.209117000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105187.219120000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","534"
"1528105187.219128000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1080"
"1528105187.219137000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","853"
"1528105187.231545000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","752"
"1528105187.231548000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","605"
"1528105187.231553000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","968"
"1528105187.243942000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1105"
"1528105187.243946000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","679"
"1528105187.243969000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","647"
"1528105187.243990000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105187.256391000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","959"
"1528105187.256413000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1149"
"1528105187.256421000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1220"
"1528105187.262011000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1364"
"1528105187.262014000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105187.262017000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1302"
"1528105187.262023000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","580"
"1528105187.286841000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","907"
"1528105187.286846000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1116"
"1528105187.286851000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","885"
"1528105187.299310000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1447"
"1528105187.299314000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1386"
"1528105187.299319000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","969"
"1528105187.311698000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1149"
"1528105187.311703000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","855"
"1528105187.311710000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","702"
"1528105187.311715000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105187.324127000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","660"
"1528105187.324132000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1332"
"1528105187.324137000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1189"
"1528105187.336555000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1080"
"1528105187.336574000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","551"
"1528105187.336581000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","995"
"1528105187.349018000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1396"
"1528105187.349023000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","619"
"1528105187.349030000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","520"
"1528105187.349036000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105187.361381000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1467"
"1528105187.361384000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1446"
"1528105187.365096000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","466"
"1528105187.373887000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1369"
"1528105187.373897000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","863"
"1528105187.373919000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","771"
"1528105187.386268000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","890"
"1528105187.386273000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105187.386290000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","436"
"1528105187.386298000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","730"
"1528105187.398694000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","732"
"1528105187.398701000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1130"
"1528105187.398706000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","459"
"1528105187.411213000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","941"
"1528105187.411221000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","731"
"1528105187.411228000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1178"
"1528105187.423598000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1161"
"1528105187.423603000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105187.423610000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","973"
"1528105187.423630000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1284"
"1528105187.436047000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1326"
"1528105187.436056000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1144"
"1528105187.436064000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","461"
"1528105187.448453000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","610"
"1528105187.448460000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","685"
"1528105187.448468000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","751"
"1528105187.460933000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1213"
"1528105187.460939000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105187.460945000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","635"
"1528105187.460955000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1266"
"1528105187.473348000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1332"
"1528105187.473357000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","872"
"1528105187.473380000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","925"
"1528105187.485649000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","597"
"1528105187.489012000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","637"
"1528105187.489017000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","621"
"1528105187.498133000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","939"
"1528105187.498135000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105187.498137000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","617"
"1528105187.498156000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","705"
"1528105187.510549000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","683"
"1528105187.510553000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","919"
"1528105187.512993000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","964"
"1528105187.522957000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1166"
"1528105187.523001000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1168"
"1528105187.523008000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1363"
"1528105187.535372000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","888"
"1528105187.535458000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1247"
"1528105187.535462000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105187.535466000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","532"
"1528105187.547820000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","753"
"1528105187.547875000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1398"
"1528105187.547881000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1023"
